order_id,customer_id,order_date,total_amount
2682,43,2022-08-16,145.64
2683,45,2023-04-17,360.61
2684,696,2023-07-18,409.51
2685,283,2024-09-07,35.97
2686,50,2022-11-22,258.82
2687,270,2023-04-17,87.62
2688,531,2024-10-25,34.82
2689,364,2023-02-06,299.14
2690,149,2023-10-13,482.22
2691,71,2024-11-30,468.94
2692,489,2023-08-17,479.08
2693,815,2023-11-08,263.42
2694,920,2022-06-03,50.14
2695,947,2023-03-12,178.45
2696,845,2024-01-24,486.89
2697,45,2022-11-24,374.4
2698,36,2024-06-11,333.59
2699,296,2023-03-14,299.24
2700,702,2025-01-18,272.28
2701,256,2022-07-29,238.38
2702,752,2022-07-02,69.59
2703,539,2024-04-15,486.81
2704,764,2022-04-12,341.92
2705,533,2024-08-25,299.18
2706,231,2023-02-26,41.21
2707,129,2022-03-23,96.57
2708,923,2022-05-30,402.72
2709,61,2023-08-22,306.72
2710,547,2024-07-12,202.36
2711,723,2022-11-21,421.0
2712,804,2024-09-16,135.7
2713,336,2022-12-14,388.43
2714,85,2024-06-25,316.21
2715,380,2023-04-06,409.68
2716,626,2022-04-24,230.96
2717,493,2024-08-09,177.95
2718,116,2022-10-24,364.31
2719,365,2023-06-07,380.48
2720,919,2024-09-11,478.06
2721,15,2023-09-18,366.38
2722,836,2024-08-06,150.45
2723,882,2024-06-20,300.02
2724,9,2022-11-15,84.29
2725,135,2023-07-27,278.21
2726,800,2023-05-16,255.37
2727,968,2022-04-17,407.28
2728,981,2025-02-07,443.3
2729,165,2024-12-30,60.05
2730,522,2024-05-13,246.38
2731,65,2022-06-30,418.77
2732,884,2023-05-03,486.74
2733,19,2022-06-19,417.92
2734,339,2024-09-29,189.58
2735,747,2023-03-25,467.92
2736,73,2023-02-06,292.45
2737,418,2023-10-17,212.83
2738,723,2024-10-21,41.43
2739,899,2022-09-10,490.57
2740,187,2024-05-22,243.48
2741,925,2022-11-15,197.32
2742,236,2023-04-02,297.28
2743,490,2023-12-05,135.29
2744,628,2022-04-14,181.69
2745,431,2024-11-13,40.84
2746,116,2023-11-15,320.45
2747,51,2024-02-27,283.35
2748,881,2022-02-25,372.34
2749,782,2024-08-06,108.1
2750,482,2024-08-21,49.44
2751,708,2023-02-07,363.91
2752,992,2024-04-23,278.3
2753,3,2022-10-03,201.65
2754,735,2023-12-28,143.98
2755,749,2024-08-01,308.17
2756,799,2022-04-15,57.94
2757,719,2024-05-30,469.28
2758,411,2024-08-11,79.88
2759,137,2024-05-05,249.91
2760,317,2024-10-01,366.92
2761,260,2023-05-29,413.91
2762,752,2024-11-23,299.22
2763,942,2022-10-27,187.11
2764,642,2025-01-11,324.93
2765,789,2023-08-21,187.03
2766,501,2022-10-03,268.44
2767,567,2024-01-28,182.63
2768,310,2022-11-20,498.42
2769,955,2023-07-29,231.17
2770,728,2023-04-13,348.03
2771,264,2024-10-28,246.92
2772,120,2022-04-20,395.36
2773,271,2024-07-26,440.88
2774,175,2022-11-04,495.79
2775,462,2023-04-08,26.8
2776,977,2024-05-14,271.24
2777,800,2023-06-04,390.04
2778,397,2023-05-24,175.26
2779,835,2023-12-31,305.06
2780,617,2024-06-02,375.87
2781,752,2022-04-21,351.84
2782,221,2022-05-03,382.85
2783,994,2024-07-15,90.68
2784,721,2023-01-09,110.01
2785,109,2022-02-18,414.61
2786,61,2024-09-05,469.76
2787,975,2024-02-12,84.12
2788,185,2022-06-21,413.97
2789,528,2023-10-16,433.57
2790,595,2022-11-21,101.41
2791,940,2022-10-14,314.26
2792,933,2024-12-13,109.42
2793,233,2022-11-17,242.69
2794,653,2022-07-12,336.39
2795,552,2023-05-06,61.6
2796,442,2023-10-07,473.27
2797,259,2024-03-11,241.32
2798,684,2023-08-21,219.21
2799,888,2024-02-06,479.72
2800,293,2024-07-23,91.49
2801,341,2024-09-01,373.67
2802,948,2023-05-17,496.51
2803,875,2024-12-05,397.74
2804,941,2024-11-15,355.88
2805,131,2022-06-22,30.84
2806,74,2023-08-24,38.11
2807,460,2024-02-06,412.56
2808,743,2022-12-09,388.95
2809,606,2022-05-17,246.49
2810,173,2023-07-07,102.06
2811,655,2022-05-09,392.99
2812,176,2023-11-20,385.42
2813,891,2022-08-18,87.12
2814,719,2023-10-26,166.59
2815,414,2022-09-07,496.93
2816,121,2023-11-29,209.58
2817,412,2023-04-30,283.02
2818,173,2022-11-29,312.86
2819,830,2022-09-28,244.81
2820,298,2022-12-18,118.34
2821,830,2024-04-04,162.88
2822,820,2023-04-12,285.73
2823,686,2023-01-15,392.22
2824,115,2024-11-07,300.74
2825,622,2023-10-16,457.75
2826,901,2022-07-26,233.17
2827,409,2022-04-06,262.3
2828,54,2023-06-30,309.57
2829,453,2022-10-29,408.62
2830,178,2024-11-22,30.57
2831,302,2024-07-19,427.83
2832,321,2023-10-02,115.96
2833,970,2025-02-04,208.74
2834,391,2022-12-10,349.76
2835,149,2023-05-05,182.36
2836,1,2024-11-10,196.86
2837,463,2022-10-04,282.32
2838,741,2022-07-17,166.54
2839,52,2024-02-29,32.51
2840,504,2023-01-30,209.09
2841,367,2022-11-21,68.92
2842,614,2023-01-06,54.51
2843,873,2022-12-22,455.55
2844,652,2024-04-12,134.41
2845,283,2023-10-16,135.66
2846,172,2025-01-01,385.96
2847,206,2024-04-03,484.55
2848,185,2024-03-26,371.05
2849,656,2024-07-10,336.08
2850,160,2022-04-21,268.95
2851,507,2023-10-24,195.81
2852,200,2024-04-29,180.77
2853,515,2024-07-12,317.41
2854,629,2023-08-21,476.36
2855,6,2023-02-25,91.45
2856,103,2023-06-10,108.3
2857,294,2023-09-17,121.06
2858,183,2022-03-13,119.43
2859,301,2024-02-10,378.21
2860,837,2024-09-29,353.92
2861,380,2022-10-28,184.93
2862,366,2023-11-20,431.93
2863,987,2024-11-03,45.43
2864,980,2023-07-10,490.59
2865,475,2024-05-13,441.63
2866,755,2022-04-29,257.84
2867,135,2022-09-04,286.42
2868,687,2022-04-17,438.74
2869,740,2022-08-22,112.68
2870,558,2022-07-10,437.32
2871,771,2024-01-29,20.55
2872,123,2025-01-23,58.21
2873,207,2024-08-11,180.34
2874,533,2023-08-25,265.53
2875,774,2022-08-17,464.85
2876,329,2022-02-20,480.12
2877,504,2023-10-16,175.66
2878,916,2022-09-13,75.36
2879,876,2024-09-17,152.05
2880,281,2024-03-21,24.49
2881,20,2024-06-29,166.35
2882,722,2025-01-13,112.19
2883,298,2024-02-07,46.23
2884,516,2022-03-12,496.08
2885,69,2024-03-06,224.74
2886,385,2024-07-14,272.69
2887,119,2023-06-20,238.35
2888,766,2024-10-31,485.54
2889,716,2022-05-28,420.51
2890,614,2024-04-01,72.57
2891,107,2025-01-13,176.93
2892,387,2023-03-26,269.28
2893,379,2024-10-03,378.2
2894,158,2022-03-09,195.18
2895,970,2022-07-26,417.36
2896,41,2023-09-07,202.93
2897,265,2022-08-26,164.22
2898,297,2024-08-24,394.46
2899,441,2024-12-24,436.25
2900,116,2024-07-09,155.88
2901,762,2024-10-22,472.49
2902,754,2023-12-29,467.79
2903,447,2023-01-14,446.27
2904,523,2022-08-11,435.72
2905,374,2022-07-11,210.05
2906,191,2024-06-06,425.36
2907,240,2024-07-24,35.34
2908,428,2023-12-17,329.92
2909,493,2023-02-24,420.5
2910,257,2024-05-03,243.64
2911,731,2024-02-23,203.06
2912,803,2022-11-18,356.43
2913,451,2022-08-23,303.91
2914,318,2023-12-19,358.12
2915,602,2024-05-16,370.38
2916,405,2024-05-24,453.95
2917,742,2024-06-28,269.4
2918,472,2025-02-06,122.92
2919,940,2022-10-14,281.39
2920,174,2022-04-09,177.3
2921,909,2022-03-26,74.13
2922,55,2024-04-01,358.12
2923,145,2023-10-29,422.24
2924,122,2022-11-22,89.47
2925,97,2024-09-18,318.69
2926,900,2022-11-26,393.73
2927,856,2023-06-20,24.18
2928,68,2023-01-31,472.81
2929,491,2023-10-06,455.17
2930,640,2022-11-17,242.63
2931,290,2025-02-04,245.88
2932,564,2022-11-13,208.11
2933,975,2022-11-05,127.45
2934,697,2022-10-30,75.23
2935,801,2022-09-29,358.51
2936,999,2024-10-26,347.02
2937,841,2023-10-23,133.29
2938,848,2024-03-20,470.67
2939,90,2024-07-19,312.77
2940,694,2022-04-26,236.38
2941,119,2024-09-30,314.79
2942,705,2024-10-15,467.05
2943,206,2024-04-19,321.34
2944,390,2022-07-24,452.27
2945,281,2022-04-11,351.28
2946,108,2023-06-08,233.55
2947,245,2024-04-25,254.05
2948,255,2024-02-20,419.12
2949,211,2024-05-23,176.19
2950,416,2022-09-17,173.14
2951,95,2023-01-19,331.85
2952,975,2022-05-15,359.46
2953,234,2025-01-16,446.29
2954,431,2025-01-20,297.06
2955,597,2023-01-30,181.59
2956,38,2025-01-12,485.44
2957,532,2023-03-23,489.46
2958,506,2025-02-06,359.81
2959,934,2022-12-27,328.48
2960,68,2022-02-28,36.39
2961,373,2024-04-07,302.29
2962,31,2022-11-09,106.94
2963,919,2022-05-16,100.95
2964,974,2022-06-22,463.88
2965,980,2023-12-17,109.98
2966,543,2022-07-04,81.8
2967,508,2022-04-24,284.06
2968,387,2022-08-12,478.4
2969,256,2023-05-12,293.81
2970,687,2023-07-25,87.27
2971,158,2023-10-28,115.03
2972,118,2025-02-07,31.03
2973,83,2023-03-09,404.66
2974,463,2024-09-17,185.15
2975,398,2022-06-01,132.28
2976,33,2022-05-25,256.79
2977,590,2025-01-02,193.24
2978,760,2023-12-11,127.65
2979,502,2022-10-13,27.96
2980,902,2024-12-04,223.32
2981,766,2024-08-03,459.75
2982,828,2022-06-06,55.77
2983,195,2024-03-26,319.98
2984,900,2022-09-27,473.59
2985,100,2023-05-28,103.66
2986,714,2024-02-09,149.49
2987,895,2024-02-07,499.07
2988,761,2023-02-06,350.61
2989,122,2024-02-19,369.88
2990,906,2023-01-26,82.54
2991,416,2022-11-16,201.2
2992,304,2022-07-27,86.96
2993,579,2023-12-05,259.79
2994,163,2022-09-14,136.68
2995,692,2024-10-28,132.47
2996,293,2023-10-24,340.74
2997,420,2024-04-10,316.52
2998,958,2023-01-04,445.98
2999,421,2024-08-29,271.93
3000,325,2024-09-18,202.85
3001,829,2023-04-16,183.89
3002,738,2024-07-12,190.43
3003,916,2022-04-19,374.68
3004,93,2023-02-10,351.1
3005,761,2022-08-27,322.75
3006,396,2024-05-30,56.03
3007,876,2022-06-21,385.71
3008,152,2022-08-10,249.79
3009,86,2022-04-08,78.43
3010,83,2024-01-14,112.54
3011,652,2023-10-30,68.28
3012,608,2024-03-05,380.28
3013,199,2024-01-08,160.58
3014,888,2023-05-05,176.03
3015,105,2022-08-18,146.68
3016,177,2023-04-11,159.65
3017,210,2024-11-05,416.94
3018,954,2024-06-14,385.96
3019,943,2022-11-21,475.3
3020,81,2022-12-02,46.92
3021,18,2022-05-17,142.92
3022,258,2024-08-30,196.38
3023,93,2024-03-31,272.94
3024,889,2022-09-30,201.61
3025,762,2024-04-04,443.95
3026,742,2022-05-26,76.29
3027,491,2024-05-28,463.31
3028,484,2022-07-30,88.59
3029,264,2024-09-09,185.44
3030,100,2024-06-02,96.25
3031,990,2023-01-24,358.34
3032,348,2024-02-02,388.94
3033,672,2024-05-07,248.59
3034,885,2024-01-03,248.55
3035,168,2024-11-27,147.07
3036,941,2022-09-03,236.25
3037,965,2022-07-19,448.1
3038,150,2024-12-04,359.36
3039,193,2023-11-22,143.77
3040,20,2023-12-01,399.09
3041,899,2024-07-16,383.45
3042,68,2023-09-19,58.88
3043,371,2023-11-04,431.03
3044,594,2023-12-20,270.26
3045,951,2022-03-21,145.02
3046,430,2025-01-21,137.94
3047,251,2023-12-22,402.22
3048,571,2022-05-28,252.5
3049,451,2023-10-17,255.04
3050,857,2023-11-05,235.04
3051,66,2023-08-31,464.42
3052,538,2024-08-22,85.95
3053,69,2022-09-05,114.97
3054,904,2024-04-08,79.01
3055,887,2024-02-28,169.85
3056,473,2024-07-14,382.77
3057,449,2025-01-01,426.83
3058,349,2024-03-08,181.83
3059,439,2023-09-08,458.15
3060,839,2024-06-03,240.44
3061,65,2023-11-23,99.03
3062,791,2023-03-06,232.18
3063,999,2023-11-29,460.2
3064,73,2023-05-29,233.03
3065,425,2022-11-29,494.42
3066,509,2023-08-04,385.63
3067,752,2023-11-12,84.16
3068,292,2024-06-28,457.82
3069,209,2023-08-24,245.73
3070,569,2024-08-09,287.91
3071,922,2023-01-03,338.57
3072,31,2024-05-16,495.29
3073,751,2024-02-01,53.19
3074,652,2024-07-03,109.15
3075,144,2022-08-24,177.3
3076,975,2024-09-09,36.67
3077,145,2022-06-14,74.51
3078,828,2022-08-08,88.06
3079,918,2022-09-08,182.57
3080,641,2024-01-25,37.67
3081,851,2024-11-09,306.9
3082,132,2023-04-19,365.35
3083,238,2023-11-18,310.82
3084,755,2023-01-17,443.51
3085,304,2022-05-11,50.6
3086,63,2022-08-04,342.81
3087,118,2023-01-27,65.48
3088,285,2024-10-05,167.53
3089,524,2024-10-23,241.56
3090,978,2024-01-21,462.91
3091,757,2024-10-20,244.33
3092,428,2023-03-08,100.23
3093,455,2023-05-03,454.52
3094,415,2025-01-28,206.62
3095,537,2023-08-27,431.37
3096,572,2023-08-29,324.34
3097,95,2022-10-22,413.65
3098,779,2022-12-07,255.34
3099,386,2022-04-27,141.29
3100,271,2024-08-24,39.85
3101,12,2023-09-12,496.93
3102,337,2022-05-07,181.77
3103,155,2024-02-16,462.77
3104,844,2023-08-20,458.87
3105,143,2022-11-23,440.75
3106,428,2022-10-05,99.66
3107,67,2024-06-27,86.84
3108,722,2022-06-19,374.07
3109,576,2023-05-12,147.66
3110,906,2023-06-30,42.35
3111,739,2024-09-15,464.12
3112,303,2023-01-22,302.75
3113,815,2022-09-05,312.09
3114,835,2022-02-26,221.36
3115,633,2024-07-14,442.38
3116,751,2022-06-30,486.54
3117,427,2022-10-13,48.44
3118,107,2023-01-17,108.84
3119,502,2023-11-06,271.22
3120,530,2024-12-16,270.17
3121,915,2023-07-11,275.67
3122,655,2023-08-23,410.85
3123,874,2023-05-15,415.75
3124,886,2024-03-22,387.26
3125,219,2024-05-11,398.3
3126,216,2022-06-22,463.18
3127,136,2022-10-24,179.59
3128,278,2024-04-26,293.55
3129,822,2023-01-03,295.44
3130,419,2023-08-17,339.64
3131,132,2024-09-20,116.44
3132,889,2022-05-03,237.94
3133,710,2024-05-12,432.73
3134,865,2024-07-24,99.41
3135,332,2023-02-07,293.98
3136,985,2024-11-01,165.65
3137,362,2023-09-12,441.08
3138,256,2023-06-30,427.41
3139,139,2023-08-04,258.05
3140,342,2024-04-06,214.29
3141,547,2023-06-14,127.96
3142,771,2024-07-29,269.47
3143,359,2024-01-12,159.13
3144,229,2022-12-30,249.13
3145,699,2022-09-04,214.03
3146,97,2022-08-06,407.98
3147,569,2024-11-27,175.09
3148,194,2024-12-17,170.23
3149,942,2023-05-13,212.81
3150,545,2022-07-09,219.98
3151,937,2022-05-26,133.26
3152,445,2024-03-12,466.38
3153,965,2023-09-06,128.1
3154,313,2023-01-18,483.56
3155,364,2025-02-02,457.58
3156,659,2022-06-20,459.78
3157,263,2024-05-29,46.73
3158,310,2024-05-10,23.68
3159,182,2024-06-12,350.85
3160,415,2022-07-01,263.63
3161,375,2022-06-10,189.16
3162,907,2022-10-26,73.28
3163,699,2022-03-13,293.0
3164,642,2023-05-07,432.06
3165,193,2023-11-29,375.51
3166,574,2024-07-13,151.95
3167,795,2024-10-04,31.33
3168,267,2023-03-30,144.07
3169,259,2024-02-06,432.52
3170,140,2023-05-31,218.3
3171,49,2024-08-23,370.2
3172,209,2023-02-08,47.89
3173,114,2023-10-21,417.3
3174,160,2022-03-06,228.42
3175,668,2022-12-06,195.93
3176,603,2024-08-20,50.13
3177,702,2023-11-07,192.08
3178,853,2024-06-14,133.46
3179,289,2023-06-06,250.95
3180,541,2022-08-22,301.1
3181,10,2024-12-15,115.21
3182,751,2023-12-27,120.04
3183,382,2023-07-27,489.97
3184,804,2022-10-05,194.83
3185,857,2024-05-09,330.95
3186,774,2022-10-18,341.39
3187,799,2023-02-23,473.95
3188,76,2024-04-17,254.87
3189,485,2025-01-05,44.14
3190,966,2023-06-19,479.06
3191,46,2024-02-08,421.83
3192,114,2022-05-23,125.19
3193,103,2024-10-07,389.26
3194,258,2022-09-28,363.97
3195,492,2024-06-08,472.56
3196,936,2022-09-14,204.54
3197,849,2024-04-24,114.69
3198,2,2023-08-31,154.21
3199,939,2022-06-18,99.96
3200,185,2025-01-21,115.65
3201,434,2024-06-27,405.15
3202,581,2024-09-21,147.8
3203,383,2024-02-28,133.3
3204,155,2024-01-13,302.68
3205,998,2023-11-21,489.84
3206,882,2024-08-26,487.25
3207,164,2022-07-24,419.71
3208,299,2022-06-12,260.62
3209,527,2023-09-24,231.27
3210,935,2024-02-03,212.59
3211,173,2024-09-09,320.42
3212,725,2022-09-13,41.72
3213,171,2023-07-08,31.73
3214,777,2024-03-31,179.29
3215,381,2024-06-26,193.47
3216,23,2024-06-07,60.64
3217,76,2023-07-15,114.41
3218,140,2024-09-17,317.15
3219,516,2024-04-20,188.83
3220,921,2023-01-14,285.5
3221,983,2024-08-19,402.38
3222,892,2022-05-30,422.98
3223,681,2023-11-20,448.38
3224,409,2023-10-16,108.0
3225,689,2022-11-08,361.31
3226,679,2024-07-02,322.63
3227,7,2023-05-06,110.19
3228,245,2023-10-11,469.22
3229,501,2022-05-19,83.3
3230,307,2024-08-04,356.29
3231,707,2022-10-08,496.48
3232,626,2022-08-15,396.78
3233,829,2022-07-29,298.44
3234,685,2023-05-31,297.33
3235,6,2023-11-06,177.11
3236,922,2024-12-18,51.21
3237,61,2024-10-09,206.65
3238,790,2023-06-06,156.5
3239,238,2022-05-15,213.23
3240,589,2022-07-28,171.09
3241,298,2023-04-24,102.57
3242,854,2022-03-23,295.03
3243,791,2022-12-15,29.96
3244,916,2023-10-13,309.71
3245,283,2022-03-21,175.15
3246,921,2022-09-05,392.25
3247,772,2022-09-09,164.44
3248,857,2024-06-08,472.02
3249,403,2023-12-27,125.26
3250,173,2022-11-17,378.53
3251,356,2022-08-12,403.18
3252,913,2022-12-28,283.92
3253,51,2023-02-15,59.91
3254,468,2024-10-06,25.59
3255,638,2022-09-30,237.94
3256,108,2024-11-20,304.48
3257,314,2024-05-21,450.93
3258,557,2022-06-11,386.48
3259,402,2022-07-10,377.46
3260,265,2022-05-03,88.15
3261,875,2024-11-28,465.44
3262,333,2023-01-27,433.36
3263,561,2023-08-10,313.6
3264,234,2022-03-09,251.71
3265,871,2024-06-18,386.17
3266,649,2023-08-31,358.11
3267,568,2024-11-17,414.23
3268,961,2023-05-17,159.76
3269,854,2024-12-18,90.66
3270,985,2022-08-26,166.71
3271,981,2024-06-25,371.73
3272,896,2023-04-04,282.26
3273,947,2022-03-15,227.13
3274,332,2023-10-09,446.18
3275,251,2022-08-25,39.38
3276,238,2023-07-15,375.08
3277,254,2023-08-23,400.09
3278,184,2025-01-22,315.71
3279,284,2024-01-19,28.46
3280,737,2024-10-28,55.53
3281,604,2022-12-15,169.32
3282,737,2023-09-06,50.19
3283,40,2022-11-26,402.16
3284,503,2022-12-18,125.55
3285,728,2024-10-18,63.25
3286,374,2024-06-09,316.14
3287,171,2023-07-24,264.43
3288,328,2023-04-29,83.82
3289,656,2024-11-22,179.35
3290,742,2024-09-25,137.18
3291,940,2023-12-10,237.44
3292,48,2023-05-11,187.84
3293,370,2022-09-26,434.3
3294,790,2025-01-30,233.59
3295,904,2023-11-12,137.14
3296,546,2024-03-04,80.55
3297,100,2025-02-12,274.18
3298,27,2024-08-06,317.26
3299,931,2022-04-18,367.84
3300,846,2022-07-20,39.65
3301,998,2024-01-19,407.82
3302,456,2022-08-16,67.75
3303,322,2023-08-30,68.95
3304,963,2024-10-11,455.01
3305,629,2023-06-21,140.8
3306,471,2023-10-26,495.11
3307,7,2023-02-06,375.14
3308,847,2022-11-29,381.93
3309,123,2024-04-22,368.94
3310,606,2022-08-30,88.93
3311,747,2022-04-10,462.92
3312,331,2024-04-10,385.97
3313,282,2024-06-10,101.32
3314,888,2024-12-26,67.78
3315,113,2023-04-28,140.98
3316,426,2024-08-20,302.78
3317,584,2024-03-05,197.66
3318,692,2024-08-16,69.79
3319,240,2024-09-13,328.46
3320,124,2024-03-05,446.83
3321,402,2022-03-05,225.9
3322,43,2024-06-17,225.37
3323,736,2024-09-09,411.93
3324,834,2022-11-28,259.27
3325,136,2022-08-02,461.69
3326,512,2023-04-19,272.57
3327,119,2022-09-09,123.61
3328,82,2023-05-23,351.02
3329,394,2022-08-19,245.17
3330,119,2024-09-14,400.13
3331,871,2022-04-13,238.22
3332,407,2023-03-01,178.09
3333,407,2024-03-06,490.97
3334,465,2023-05-25,167.09
3335,58,2022-12-28,211.79
3336,232,2023-11-08,207.76
3337,401,2024-09-16,34.48
3338,592,2023-08-05,128.68
3339,401,2024-11-16,205.38
3340,814,2023-01-12,172.97
3341,267,2024-08-01,358.13
3342,543,2022-03-27,493.98
3343,692,2023-09-03,118.45
3344,288,2022-04-15,468.49
3345,158,2023-03-27,266.7
3346,349,2025-01-18,85.28
3347,434,2022-06-25,231.87
3348,860,2023-08-03,147.6
3349,98,2023-06-24,424.64
3350,539,2022-08-17,73.62
3351,723,2024-07-03,465.05
3352,694,2024-03-23,189.65
3353,837,2024-04-20,330.34
3354,405,2024-10-08,176.27
3355,220,2023-06-15,365.94
3356,278,2022-09-07,132.29
3357,516,2024-05-29,433.02
3358,307,2024-06-12,452.52
3359,37,2023-04-16,90.2
3360,615,2024-08-22,104.04
3361,170,2023-02-13,98.81
3362,680,2023-09-20,96.04
3363,377,2023-12-30,24.22
3364,541,2025-02-09,343.12
3365,354,2022-06-25,419.67
3366,71,2023-12-22,445.22
3367,593,2024-11-20,284.86
3368,747,2023-03-03,383.01
3369,39,2023-12-08,162.31
3370,791,2023-08-16,386.87
3371,583,2022-07-04,89.8
3372,52,2023-07-05,312.79
3373,465,2023-04-19,155.77
3374,59,2024-02-28,39.2
3375,359,2023-06-24,103.47
3376,232,2024-04-18,250.28
3377,4,2024-11-15,292.13
3378,164,2025-01-14,123.39
3379,343,2022-06-10,392.73
3380,236,2023-03-22,393.82
3381,712,2024-06-11,362.72
3382,355,2022-06-15,196.95
3383,406,2023-01-31,303.82
3384,884,2024-05-07,370.65
3385,441,2023-06-13,330.69
3386,255,2022-10-11,348.78
3387,16,2024-08-25,25.17
3388,687,2022-02-18,453.0
3389,295,2023-12-06,160.57
3390,585,2023-04-12,421.09
3391,839,2022-04-21,343.58
3392,102,2022-07-22,139.6
3393,478,2023-04-16,423.38
3394,463,2023-10-18,406.87
3395,987,2023-07-19,91.62
3396,299,2023-03-09,229.92
3397,996,2024-08-03,236.39
3398,838,2024-01-01,478.75
3399,132,2023-08-19,134.82
3400,363,2024-12-08,390.04
3401,137,2024-02-23,472.73
3402,189,2024-05-26,445.12
3403,653,2024-05-27,393.07
3404,363,2023-07-16,354.03
3405,154,2022-05-07,198.54
3406,298,2024-05-05,71.98
3407,963,2024-04-22,478.83
3408,658,2023-09-11,170.48
3409,719,2022-08-20,116.35
3410,372,2024-01-28,132.26
3411,436,2024-05-14,377.52
3412,636,2024-02-01,227.4
3413,579,2024-03-15,153.65
3414,785,2024-12-24,207.08
3415,302,2022-04-29,58.43
3416,158,2024-12-24,372.07
3417,361,2022-07-28,376.08
3418,8,2024-01-06,453.79
3419,321,2023-08-15,430.46
3420,479,2023-05-07,55.93
3421,362,2024-01-09,470.43
3422,790,2022-06-21,171.36
3423,523,2023-01-02,435.18
3424,116,2024-01-28,166.57
3425,374,2023-11-10,108.26
3426,1000,2022-08-08,230.96
3427,763,2023-09-28,298.0
3428,173,2023-09-23,79.76
3429,408,2022-04-07,364.34
3430,700,2024-12-20,467.26
3431,799,2024-07-15,387.11
3432,818,2024-05-21,276.49
3433,883,2023-06-14,387.63
3434,424,2023-10-13,266.6
3435,53,2022-11-04,240.05
3436,898,2025-01-16,405.21
3437,345,2022-02-22,32.12
3438,726,2023-11-20,307.22
3439,407,2023-07-09,127.44
3440,719,2023-09-20,171.53
3441,222,2023-05-16,383.85
3442,437,2024-04-01,343.28
3443,134,2024-06-26,216.99
3444,25,2023-02-22,42.38
3445,152,2023-08-01,95.72
3446,335,2024-10-06,483.09
3447,882,2022-10-15,142.83
3448,82,2022-03-19,214.61
3449,547,2024-01-26,244.54
3450,716,2022-12-12,251.8
3451,994,2022-08-04,196.88
3452,954,2023-08-06,242.93
3453,599,2024-07-25,326.48
3454,233,2023-01-16,277.06
3455,894,2023-02-09,460.8
3456,494,2023-04-24,464.94
3457,193,2023-06-01,221.72
3458,469,2024-02-02,486.68
3459,639,2024-09-10,459.58
3460,285,2024-02-25,338.37
3461,507,2022-11-25,315.66
3462,652,2024-06-28,395.87
3463,976,2022-05-08,318.35
3464,398,2022-06-16,396.51
3465,742,2024-01-30,387.14
3466,279,2023-08-11,158.74
3467,142,2023-02-01,399.74
3468,663,2025-01-29,313.65
3469,751,2022-08-01,300.6
3470,691,2024-07-27,241.53
3471,387,2023-07-19,211.16
3472,92,2023-10-24,277.2
3473,454,2024-07-29,220.16
3474,833,2024-10-17,220.48
3475,689,2025-01-25,473.06
3476,991,2024-08-23,165.52
3477,452,2023-02-25,324.84
3478,893,2023-09-21,26.06
3479,180,2023-10-17,471.02
3480,711,2024-01-02,54.33
3481,913,2022-07-28,454.96
3482,658,2023-06-20,185.33
3483,190,2024-01-14,214.28
3484,444,2022-12-12,396.41
3485,746,2023-04-20,32.98
3486,280,2023-10-07,87.57
3487,123,2022-04-05,424.44
3488,679,2023-12-05,304.56
3489,462,2024-03-02,112.44
3490,990,2024-03-24,59.67
3491,426,2023-05-25,478.23
3492,393,2024-05-15,278.59
3493,376,2022-11-12,266.86
3494,395,2024-12-24,28.85
3495,490,2022-04-14,499.73
3496,796,2023-09-06,364.17
3497,118,2022-11-22,409.27
3498,253,2022-09-06,95.83
3499,625,2024-04-15,336.12
3500,345,2022-09-28,312.6
3501,934,2022-10-15,406.19
3502,810,2024-07-15,229.51
3503,557,2024-10-22,313.7
3504,448,2022-07-24,447.4
3505,895,2023-06-18,464.59
3506,6,2023-04-17,379.33
3507,593,2024-03-08,220.26
3508,829,2024-08-11,123.11
3509,490,2024-09-14,346.11
3510,493,2024-04-13,313.82
3511,224,2023-07-13,499.93
3512,917,2022-03-15,404.73
3513,819,2022-11-08,468.68
3514,870,2023-08-29,330.85
3515,744,2022-04-22,468.33
3516,512,2024-06-13,215.48
3517,825,2024-09-12,280.35
3518,174,2024-09-09,377.54
3519,820,2023-05-01,172.72
3520,229,2022-08-11,397.81
3521,116,2022-03-07,264.86
3522,363,2024-09-27,252.26
3523,255,2025-01-31,369.72
3524,434,2022-12-25,163.65
3525,707,2025-01-09,191.2
3526,3,2022-08-28,484.61
3527,360,2022-04-15,40.48
3528,683,2022-05-01,289.51
3529,468,2022-02-22,161.31
3530,839,2024-03-27,460.85
3531,771,2024-09-22,314.19
3532,635,2024-05-05,190.04
3533,507,2022-06-09,125.43
3534,905,2024-05-03,457.2
3535,310,2024-01-14,206.55
3536,255,2024-11-23,100.8
3537,895,2024-06-12,69.05
3538,932,2022-11-25,438.76
3539,668,2024-04-14,491.16
3540,109,2022-05-15,20.27
3541,487,2023-12-10,83.9
3542,468,2023-06-02,50.67
3543,579,2022-08-18,464.42
3544,752,2024-06-04,116.65
3545,629,2022-07-01,389.5
3546,970,2024-02-18,221.52
3547,244,2022-04-29,440.31
3548,656,2023-10-27,205.63
3549,653,2022-05-19,472.17
3550,358,2024-03-09,71.96
3551,140,2023-10-29,443.68
3552,982,2022-05-07,157.86
3553,15,2024-02-16,250.82
3554,11,2023-12-01,88.15
