order_item_id,order_id,product_id,quantity,price_at_order
7812,2051,132,4,5.24
7813,3360,32,7,98.22
7814,83,198,9,10.7
7815,3671,75,4,72.17
7816,1724,58,3,53.38
7817,1697,195,9,76.84
7818,4843,102,2,16.98
7819,2946,199,6,31.23
7820,4784,65,4,25.42
7821,498,34,6,64.52
7822,3116,74,7,63.8
7823,3315,113,5,41.44
7824,3214,105,1,33.58
7825,4460,55,1,82.67
7826,1415,160,10,15.12
7827,2750,106,5,70.27
7828,3368,175,8,59.25
7829,1636,127,2,31.2
7830,4660,146,1,76.51
7831,3545,154,2,25.69
7832,1553,116,9,83.62
7833,4386,21,7,43.81
7834,2703,88,5,14.76
7835,4167,41,9,40.37
7836,1539,122,1,32.74
7837,4391,120,2,93.28
7838,1154,192,7,39.42
7839,751,7,1,25.69
7840,3801,84,7,71.1
7841,3902,85,10,76.31
7842,3680,158,1,73.47
7843,4959,48,6,65.4
7844,696,71,1,57.6
7845,4546,106,7,95.0
7846,2610,114,5,98.09
7847,1625,121,5,85.26
7848,4487,160,8,45.04
7849,2580,176,7,44.17
7850,4951,134,4,38.2
7851,2295,199,8,77.68
7852,3894,179,5,22.31
7853,2388,148,2,49.28
7854,2358,168,5,38.82
7855,446,125,4,94.82
7856,2338,25,2,26.18
7857,2888,14,6,42.84
7858,3103,61,1,89.97
7859,3150,82,6,98.42
7860,2805,69,1,68.02
7861,3797,98,10,69.98
7862,233,12,8,10.68
7863,4505,156,8,20.41
7864,3957,71,8,23.83
7865,2048,45,1,65.25
7866,2888,146,5,70.26
7867,2714,44,7,71.76
7868,4130,196,2,53.37
7869,4791,59,7,80.65
7870,4313,167,7,68.86
7871,1842,44,2,19.79
7872,883,44,4,15.04
7873,3659,69,3,76.78
7874,4861,187,8,72.68
7875,757,7,4,78.62
7876,4203,51,6,94.02
7877,896,154,6,75.03
7878,4108,143,5,51.6
7879,2559,45,10,51.32
7880,481,18,9,31.53
7881,65,103,4,56.35
7882,4415,107,10,22.61
7883,4346,82,4,42.67
7884,1783,174,2,94.93
7885,159,193,10,41.03
7886,1812,116,2,25.33
7887,4314,199,9,40.96
7888,4236,170,5,63.28
7889,4713,74,3,49.91
7890,4936,127,6,24.27
7891,3240,81,9,68.58
7892,2194,5,2,89.53
7893,2906,163,2,41.0
7894,1666,176,10,94.86
7895,4483,53,6,34.54
7896,2658,193,7,12.03
7897,3336,110,10,65.39
7898,4936,32,2,85.45
7899,4525,75,6,78.53
7900,456,23,9,74.66
7901,14,82,4,18.84
7902,1733,67,1,37.62
7903,4867,11,1,32.21
7904,2248,80,8,12.38
7905,3038,176,4,84.46
7906,3350,101,1,43.09
7907,4325,86,1,55.12
7908,3243,176,9,89.02
7909,2782,78,5,80.31
7910,368,17,9,87.88
7911,700,67,1,32.89
7912,4339,196,3,84.5
7913,3292,41,10,25.22
7914,3441,12,7,12.91
7915,4537,169,1,9.0
7916,2088,140,1,16.5
7917,2017,53,4,79.15
7918,1636,65,1,16.22
7919,3576,164,6,75.33
7920,1323,170,10,86.56
7921,3446,120,4,64.44
7922,4685,18,4,70.32
7923,2031,43,4,85.39
7924,3801,75,7,98.64
7925,1011,127,10,43.92
7926,4554,89,10,89.02
7927,3413,65,3,56.61
7928,3714,48,7,67.51
7929,1705,46,4,99.17
7930,4892,172,7,76.16
7931,4928,107,2,97.65
7932,57,39,2,10.86
7933,2700,27,7,23.34
7934,2010,175,4,43.91
7935,572,29,9,31.76
7936,2250,196,3,44.79
7937,136,29,5,45.68
7938,2277,183,5,19.74
7939,2940,103,3,40.59
7940,3184,103,9,60.05
7941,4406,154,9,37.42
7942,1880,11,2,40.0
7943,1555,100,7,70.59
7944,1278,114,9,98.37
7945,2782,185,8,62.5
7946,319,56,10,56.88
7947,4509,165,9,35.48
7948,2751,54,10,63.5
7949,1662,151,5,23.04
7950,272,141,4,42.68
7951,3692,6,10,24.5
7952,1523,62,6,49.29
7953,4307,76,9,82.7
7954,3214,133,3,75.42
7955,3270,145,5,8.59
7956,610,75,4,6.66
7957,2580,184,5,89.51
7958,4842,27,3,53.78
7959,2108,94,2,12.9
7960,4389,65,8,72.5
7961,4881,176,4,94.81
7962,4425,62,2,19.91
7963,4350,60,1,59.87
7964,1212,112,3,51.05
7965,1188,42,3,5.03
7966,2223,37,6,17.01
7967,4465,168,7,10.26
7968,4400,115,2,62.33
7969,4994,158,8,23.9
7970,3862,138,10,66.23
7971,289,15,9,30.02
7972,797,197,2,99.01
7973,3890,68,7,7.74
7974,1374,102,2,60.42
7975,1480,78,8,80.15
7976,4036,27,2,40.62
7977,1564,57,6,79.99
7978,2872,32,3,81.29
7979,1859,70,9,33.77
7980,2391,105,2,6.59
7981,1188,184,5,55.84
7982,8,171,7,71.64
7983,2241,118,8,84.15
7984,3193,193,9,33.06
7985,581,131,1,71.69
7986,833,10,4,12.03
7987,3620,187,10,95.93
7988,348,95,8,96.33
7989,2109,58,8,37.06
7990,4062,34,3,6.21
7991,1518,96,1,16.9
7992,3327,65,7,34.73
7993,4073,112,8,9.04
7994,4416,64,8,77.53
7995,1139,192,2,36.54
7996,1592,168,4,85.47
7997,2712,189,3,91.97
7998,1819,9,4,32.87
7999,4645,9,5,48.11
8000,4148,39,5,52.76
8001,1281,129,1,83.17
8002,4954,185,7,65.17
8003,3419,106,4,34.25
8004,2158,6,2,56.61
8005,510,147,10,56.53
8006,2286,115,2,62.18
8007,3813,114,2,39.77
8008,4741,199,10,30.24
8009,2729,34,8,16.44
8010,395,67,4,80.4
8011,4968,106,4,70.82
8012,644,182,2,84.14
8013,1392,181,5,26.03
8014,2757,189,9,99.87
8015,4516,39,7,87.09
8016,2077,110,9,80.49
8017,2525,73,7,44.57
8018,1687,148,4,19.72
8019,1613,17,2,7.96
8020,1559,11,5,8.43
8021,31,183,6,24.46
8022,3926,3,2,22.57
8023,4811,66,7,60.96
8024,3830,96,2,83.04
8025,4620,41,10,62.9
8026,4368,50,10,74.68
8027,777,73,1,44.93
8028,4111,170,1,78.12
8029,1683,88,9,78.82
8030,43,49,3,85.16
8031,1673,123,4,63.87
8032,2978,131,9,44.98
8033,937,145,8,34.65
8034,2292,53,6,83.17
8035,2242,29,4,57.33
8036,2215,17,2,34.45
8037,413,50,6,97.85
8038,313,63,4,99.01
8039,1901,132,9,83.98
8040,2399,173,1,22.25
8041,3390,109,4,10.99
8042,760,187,4,88.63
8043,126,108,1,52.88
8044,4288,197,4,51.54
8045,4487,130,10,69.7
8046,2112,114,7,21.97
8047,2376,15,2,94.37
8048,3124,151,6,21.55
8049,4083,46,2,60.52
8050,443,83,6,33.39
8051,4650,59,5,6.87
8052,2676,18,7,58.75
8053,2857,182,6,88.33
8054,1850,183,1,39.74
8055,2688,43,2,96.84
8056,1294,35,3,87.39
8057,3988,27,8,62.07
8058,4303,22,5,61.63
8059,4287,67,5,82.32
8060,3301,145,5,67.96
8061,3612,47,2,40.78
8062,2608,182,10,58.83
8063,3528,3,1,49.72
8064,2929,167,5,75.11
8065,4564,119,4,96.75
8066,18,80,6,50.01
8067,4428,199,9,52.26
8068,761,5,10,83.3
8069,1076,61,6,25.2
8070,1561,34,7,93.37
8071,4328,186,1,33.03
8072,1946,101,3,24.79
8073,4285,82,4,30.95
8074,2989,192,4,80.42
8075,2096,45,1,13.13
8076,4765,31,2,68.5
8077,201,181,5,97.17
8078,1584,167,8,76.46
8079,74,48,2,43.22
8080,2023,113,2,50.97
8081,2891,165,6,26.5
8082,4901,90,9,78.71
8083,4457,154,4,79.39
8084,3826,172,2,12.36
8085,3424,36,9,14.19
8086,4435,3,8,63.79
8087,4000,79,1,14.53
8088,960,22,4,35.24
8089,4763,92,4,35.63
8090,99,134,6,57.54
8091,1826,175,6,90.47
8092,1666,89,5,25.96
8093,2857,100,10,45.38
8094,516,147,7,90.25
8095,1772,57,5,17.96
8096,4692,150,2,24.04
8097,3790,64,7,25.63
8098,2591,194,3,88.8
8099,3548,143,8,13.47
8100,4110,44,5,71.63
8101,2011,153,1,52.97
8102,5,151,1,5.87
8103,4654,98,8,55.01
8104,4922,86,2,45.28
8105,542,153,6,43.01
8106,1600,135,3,45.97
8107,3379,93,5,91.22
8108,2650,63,6,35.01
8109,1747,181,6,47.07
8110,997,138,7,28.38
8111,2180,71,4,59.68
8112,62,90,5,93.35
8113,4677,133,6,31.5
8114,365,114,6,14.9
8115,2127,162,9,33.05
8116,2572,3,8,6.6
8117,4478,13,10,11.03
8118,1095,33,2,82.33
8119,3172,6,5,43.82
8120,472,129,7,50.79
8121,121,71,6,84.43
8122,4761,101,7,45.95
8123,218,160,10,41.29
8124,2216,58,7,46.87
8125,3005,56,10,75.76
8126,2413,149,1,51.39
8127,2883,5,9,65.31
8128,1937,130,1,16.4
8129,3343,140,2,49.97
8130,235,25,8,37.4
8131,1717,58,9,58.42
8132,966,185,3,21.49
8133,4959,33,9,93.92
8134,572,164,10,5.89
8135,132,76,6,40.78
8136,3367,147,9,7.1
8137,1599,166,9,89.1
8138,3677,113,7,25.28
8139,4466,96,10,46.17
8140,3829,10,8,65.15
8141,2009,65,5,91.08
8142,1787,152,7,62.99
8143,181,12,1,91.33
8144,3223,50,4,56.81
8145,4688,133,5,39.13
8146,3012,139,5,54.31
8147,2499,62,3,90.45
8148,2107,187,2,61.25
8149,806,5,10,30.36
8150,991,33,10,39.43
8151,2862,172,5,78.98
8152,2673,72,10,53.58
8153,1985,129,7,87.78
8154,250,62,7,27.0
8155,2901,182,7,65.89
8156,1929,52,3,58.92
8157,1730,131,3,59.14
8158,2539,45,1,34.41
8159,2892,43,7,37.65
8160,158,33,8,64.12
8161,1387,86,4,63.0
8162,3177,164,3,39.74
8163,1875,194,10,44.4
8164,2516,143,5,34.7
8165,3958,166,4,13.61
8166,3166,7,4,70.17
8167,3276,163,7,6.37
8168,4903,145,4,90.28
8169,4004,107,8,58.89
8170,1092,46,3,46.3
8171,3663,108,10,71.42
8172,3672,119,9,14.72
8173,205,107,7,19.89
8174,1835,136,3,12.52
8175,3634,178,9,24.55
8176,1616,163,9,17.47
8177,982,161,4,36.21
8178,3797,57,6,37.91
8179,1469,67,4,37.56
8180,189,151,4,87.06
8181,720,143,7,98.29
8182,926,178,2,71.14
8183,4520,29,6,20.96
8184,3868,16,8,17.19
8185,4989,187,3,45.08
8186,3215,159,7,51.49
8187,848,154,3,97.54
8188,3083,76,4,76.81
8189,2791,89,9,37.91
8190,1085,39,7,31.06
8191,2470,4,10,10.34
8192,4180,97,8,76.66
8193,2449,74,9,29.12
8194,4287,178,1,7.44
8195,4958,181,8,19.59
8196,4844,134,8,6.87
8197,592,96,4,7.61
8198,3420,34,5,33.95
8199,4299,62,1,57.01
8200,4878,88,1,52.53
8201,314,69,10,44.43
8202,509,180,2,95.9
8203,4163,137,6,68.27
8204,3178,139,9,84.8
8205,4206,8,6,14.17
8206,1882,174,9,59.25
8207,1373,176,5,80.34
8208,4149,184,9,13.44
8209,4917,106,9,20.16
8210,3296,124,4,8.47
8211,1139,73,2,42.64
8212,323,102,3,55.27
8213,4911,45,4,36.87
8214,421,62,6,89.09
8215,2876,99,2,11.55
8216,476,176,9,76.5
8217,494,118,4,82.0
8218,2942,31,5,69.92
8219,1938,4,1,96.5
8220,267,181,2,79.63
8221,966,58,8,11.87
8222,4090,26,2,96.86
8223,1668,144,4,34.82
8224,3379,188,3,29.44
8225,2777,102,10,23.83
8226,3009,121,1,9.85
8227,4091,40,6,30.01
8228,2199,110,6,20.59
8229,4591,149,2,53.31
8230,4222,159,1,34.1
8231,1725,84,3,95.93
8232,750,32,1,61.76
8233,3923,69,8,59.92
8234,3747,27,2,74.67
8235,2641,144,3,75.38
8236,969,174,6,65.77
8237,3152,84,6,24.22
8238,1047,137,10,40.13
8239,2748,137,1,14.22
8240,1851,188,2,73.29
8241,4748,30,7,66.33
8242,1720,121,9,20.14
8243,2116,110,2,73.67
8244,2402,89,1,55.94
8245,469,27,2,33.69
8246,2106,116,4,14.12
8247,3833,44,10,20.28
8248,999,105,4,32.43
8249,1355,137,3,31.34
8250,2623,26,4,6.66
8251,1941,115,9,93.95
8252,4812,65,8,73.22
8253,4526,140,4,65.07
8254,2635,113,1,50.49
8255,152,34,3,8.58
8256,2366,77,1,38.74
8257,4274,47,9,94.41
8258,766,195,8,21.75
8259,1623,78,5,45.76
8260,4062,56,2,68.34
8261,604,55,4,83.29
8262,2694,79,1,75.9
8263,4369,97,7,39.93
8264,254,69,10,17.98
8265,1388,180,8,7.09
8266,660,50,8,74.26
8267,1376,110,9,95.43
8268,2629,178,5,58.13
8269,1323,145,1,53.3
8270,1712,118,6,30.69
8271,2676,120,1,61.46
8272,4051,167,8,33.8
8273,2036,184,8,29.42
8274,3193,194,4,46.08
8275,3675,25,3,69.88
8276,4670,3,5,12.69
8277,4204,141,1,30.05
8278,2330,28,10,17.03
8279,4748,129,3,31.02
8280,301,144,4,35.65
8281,1350,148,3,76.11
8282,1679,67,7,11.53
8283,1284,13,4,32.73
8284,4765,62,6,20.26
8285,266,186,9,96.85
8286,490,122,3,99.78
8287,241,17,8,31.67
8288,1075,77,7,66.56
8289,2921,191,1,99.53
8290,2572,184,9,73.55
8291,3596,84,7,44.45
8292,4058,92,4,25.8
8293,4112,54,10,65.34
8294,3352,24,7,93.27
8295,127,46,2,11.57
8296,4877,176,3,69.82
8297,2145,29,7,92.69
8298,3830,80,3,32.23
8299,3259,71,10,95.12
8300,3263,60,6,31.14
8301,4954,149,8,43.82
8302,4578,44,1,60.18
8303,4719,85,4,6.1
8304,33,190,2,17.68
8305,4078,130,6,15.84
8306,1012,52,6,80.01
8307,1054,111,10,79.31
8308,64,68,7,59.15
8309,1579,88,4,99.94
8310,914,104,9,17.85
8311,2492,31,8,94.25
8312,1661,165,7,43.64
8313,4545,87,3,67.8
8314,2348,197,6,67.25
8315,1727,84,8,30.57
8316,1851,25,4,25.5
8317,3807,67,7,6.18
8318,799,40,1,96.6
8319,363,148,6,93.01
8320,1331,14,1,42.02
8321,1899,140,9,56.11
8322,4095,191,7,53.42
8323,617,48,7,81.21
8324,325,195,6,61.26
8325,955,28,9,96.93
8326,2412,118,9,54.14
8327,1643,147,6,77.88
8328,4544,95,2,82.32
8329,1787,76,4,5.74
8330,4565,55,5,57.55
8331,2561,31,2,49.62
8332,1261,135,8,11.44
8333,243,51,7,44.15
8334,4265,4,6,97.93
8335,2730,172,10,55.11
8336,685,132,2,40.38
8337,3222,68,9,48.18
8338,2094,3,4,79.96
8339,737,27,7,95.62
8340,4709,195,8,43.7
8341,4350,89,1,21.77
8342,3355,76,5,28.59
8343,4796,2,10,51.39
8344,1758,119,6,15.06
8345,677,60,1,52.51
8346,2327,136,2,7.4
8347,2011,77,9,48.21
8348,26,175,2,12.99
8349,2819,136,8,13.24
8350,3627,185,6,66.61
8351,1335,132,5,71.71
8352,2409,168,3,65.16
8353,2895,36,2,29.08
8354,1869,84,7,90.6
8355,4804,176,7,86.66
8356,3323,18,1,39.87
8357,4965,167,4,98.68
8358,2933,44,9,41.48
8359,4099,183,4,44.96
8360,2425,69,1,59.29
8361,468,174,10,90.82
8362,4292,69,10,99.28
8363,4899,64,2,25.39
8364,1515,39,1,85.22
8365,905,25,5,66.29
8366,129,48,9,53.57
8367,3661,142,5,48.11
8368,535,59,4,45.9
8369,3673,93,3,80.07
8370,783,91,9,62.2
8371,359,132,4,59.38
8372,2799,15,3,25.66
8373,4693,104,2,57.2
8374,1210,192,4,9.37
8375,2735,178,3,44.57
8376,153,150,5,95.67
8377,1125,100,2,80.51
8378,2623,32,10,76.96
8379,734,185,6,77.62
8380,2343,90,7,30.18
8381,617,78,5,74.32
8382,2932,47,4,65.02
8383,4766,192,10,28.99
8384,3112,178,7,51.15
8385,4197,56,8,19.3
8386,3602,93,7,37.17
8387,4357,180,6,33.76
8388,2789,40,4,54.1
8389,4813,137,10,46.08
8390,3630,126,8,96.37
8391,284,151,8,42.12
8392,3146,189,4,83.88
8393,4583,107,3,88.77
8394,3286,121,4,60.06
8395,3720,24,4,20.94
8396,2602,72,4,75.38
8397,1651,78,3,14.72
8398,3437,192,5,47.4
8399,2339,39,2,90.81
8400,3134,151,4,28.17
8401,775,88,7,53.48
8402,2143,93,8,66.53
8403,3745,158,2,44.48
8404,1428,193,6,62.45
8405,3420,144,7,12.08
8406,4881,9,9,31.64
8407,1587,86,10,29.68
8408,4052,59,6,47.67
8409,4626,26,10,46.83
8410,2582,55,2,28.54
8411,2006,186,1,28.24
8412,4852,57,8,59.65
8413,4372,117,4,23.8
8414,1086,186,8,60.39
8415,3425,44,4,85.97
8416,183,103,8,88.45
8417,3503,94,6,89.94
8418,2584,77,8,95.84
8419,1234,118,8,25.99
8420,4527,113,5,38.58
8421,2312,2,2,80.01
8422,1028,33,9,49.56
8423,1630,150,5,14.35
8424,4816,30,4,26.01
8425,4645,21,6,80.47
8426,807,192,3,10.41
8427,4178,151,9,21.76
8428,4164,142,4,32.28
8429,270,1,8,22.43
8430,4085,114,6,42.63
8431,1135,25,2,62.32
8432,1843,46,6,78.15
8433,1230,28,5,73.68
8434,620,30,5,57.21
8435,3268,186,8,96.26
8436,2422,108,6,85.58
8437,4791,173,1,33.61
8438,398,43,4,98.47
8439,4186,176,3,5.15
8440,4399,5,5,78.38
8441,2685,107,7,83.26
8442,1292,90,10,92.35
8443,2562,86,1,46.63
8444,2031,19,9,35.92
8445,396,179,8,53.45
8446,4991,144,6,45.76
8447,108,78,6,60.51
8448,1161,153,7,35.16
8449,4091,161,9,46.02
8450,3534,172,7,71.2
8451,1536,78,3,57.13
8452,4320,140,4,73.16
8453,956,81,8,23.93
8454,3473,94,7,88.39
8455,498,144,10,40.21
8456,995,64,4,25.75
8457,2767,4,9,92.88
8458,2593,96,1,29.3
8459,1322,51,4,79.17
8460,4323,137,3,85.29
8461,3241,136,9,42.29
8462,2976,110,5,99.01
8463,4980,176,5,58.27
8464,717,137,7,93.11
8465,2975,20,2,49.27
8466,4316,56,7,38.55
8467,2230,71,7,49.42
8468,1364,134,10,45.05
8469,1642,167,6,98.31
8470,1991,13,1,38.62
8471,1077,184,6,91.35
8472,2887,51,10,5.4
8473,4884,198,3,57.93
8474,4931,91,10,24.64
8475,734,197,9,46.69
8476,30,103,5,99.32
8477,4139,188,8,52.92
8478,4542,44,7,7.74
8479,4856,65,7,45.33
8480,2036,54,1,59.69
8481,4316,70,10,41.6
8482,2791,107,5,38.68
8483,1313,2,5,27.64
8484,2613,177,7,81.59
8485,4588,82,9,26.6
8486,1394,100,9,90.11
8487,3613,170,4,85.2
8488,1057,59,9,31.6
8489,787,174,10,36.38
8490,498,37,6,69.36
8491,4320,111,6,87.53
8492,3617,147,7,66.07
8493,3809,91,3,92.67
8494,2741,181,9,56.61
8495,1556,3,10,13.03
8496,4371,56,6,29.9
8497,214,148,10,14.63
8498,2178,127,2,27.87
8499,1158,168,7,11.75
8500,1521,81,2,8.88
8501,4876,104,9,82.63
8502,237,152,4,5.32
8503,3479,139,9,19.45
8504,4545,69,6,27.36
8505,4304,152,4,21.05
8506,4734,200,3,33.74
8507,1115,124,2,50.35
8508,239,68,4,17.18
8509,2448,44,6,58.13
8510,2915,101,9,66.8
8511,637,66,1,56.72
8512,4463,74,8,36.78
8513,4160,185,9,24.76
8514,1556,50,9,8.25
8515,3054,102,9,95.4
8516,2863,42,2,89.9
8517,3162,12,9,31.4
8518,3243,22,3,51.87
8519,67,58,5,45.22
8520,1604,118,9,20.32
8521,1199,127,5,26.79
8522,4245,164,4,18.22
8523,409,179,5,83.14
8524,1376,27,1,98.69
8525,4781,29,9,98.2
8526,3446,200,3,49.41
8527,577,42,6,31.66
8528,2813,55,8,99.85
8529,2291,157,7,48.09
8530,1873,151,9,53.19
8531,730,100,7,79.99
8532,543,47,1,56.13
8533,4405,91,7,53.86
8534,2281,94,1,12.28
8535,1734,143,10,6.12
8536,1473,82,3,74.01
8537,2333,154,4,6.36
8538,4214,114,5,25.83
8539,1084,65,3,46.85
8540,2544,141,7,41.98
8541,3165,198,9,16.31
8542,1246,130,9,73.65
8543,2068,189,9,81.02
8544,673,95,2,34.44
8545,1626,107,2,54.62
8546,4914,92,7,40.18
8547,995,52,3,64.01
8548,4583,64,6,25.71
8549,2139,120,7,58.45
8550,1264,87,3,80.87
8551,1608,135,8,87.22
8552,2632,147,2,18.72
8553,2265,138,5,34.37
8554,2,146,5,69.59
8555,4303,95,7,89.2
8556,804,16,6,60.4
8557,1599,146,9,87.97
8558,4860,195,8,21.34
8559,2964,94,7,81.46
8560,1781,4,3,39.04
8561,379,181,7,64.23
8562,4799,66,10,29.73
8563,3258,38,5,14.23
8564,128,174,8,24.16
8565,930,129,1,23.78
8566,3261,84,10,86.37
8567,429,71,3,59.19
8568,3740,97,7,71.59
8569,2740,70,5,12.06
8570,4682,162,4,54.61
8571,3789,119,8,17.38
8572,1357,83,4,39.82
8573,2945,185,8,10.84
8574,1964,26,8,54.81
8575,272,148,10,42.68
8576,612,189,10,6.18
8577,3538,130,7,10.33
8578,2944,140,9,43.91
8579,843,58,7,15.74
8580,951,77,9,77.04
8581,4637,5,1,97.32
8582,1390,122,5,36.72
8583,4817,131,9,52.88
8584,706,64,3,53.19
8585,2100,61,5,9.27
8586,2963,45,9,83.87
8587,4276,133,8,46.18
8588,954,186,9,37.08
8589,4770,127,6,33.05
8590,2094,167,10,84.06
8591,1980,172,8,33.79
8592,4478,138,6,83.82
8593,2785,24,3,74.94
8594,2178,70,5,58.33
8595,3642,186,4,19.55
8596,4591,4,10,50.76
8597,357,31,8,15.22
8598,3733,67,1,97.47
8599,3973,184,8,29.41
8600,1342,149,4,63.14
8601,4279,104,9,55.43
8602,3799,84,8,20.89
8603,80,51,8,64.66
8604,909,187,5,39.76
8605,1752,47,2,28.67
8606,1634,138,7,61.32
8607,614,102,7,71.61
8608,409,112,6,20.71
8609,2597,109,9,92.55
8610,1414,70,7,46.86
8611,4070,121,6,6.31
8612,33,112,9,93.72
8613,2648,167,9,22.56
8614,4571,98,8,50.43
8615,4409,132,8,66.98
8616,3028,142,9,39.17
8617,441,128,4,73.24
8618,2940,199,7,63.8
8619,3533,2,9,69.85
8620,4910,37,3,76.78
8621,2248,118,8,82.46
8622,2214,3,10,97.46
8623,1994,135,5,57.17
8624,3316,160,2,46.41
8625,2292,153,7,77.3
8626,2807,184,5,65.07
8627,2134,95,9,39.41
8628,918,8,3,70.48
8629,4739,166,2,10.96
8630,3764,58,10,8.28
8631,3016,150,3,97.08
8632,4189,136,1,74.89
8633,364,102,4,35.86
8634,2799,117,8,55.46
8635,1450,38,6,23.99
8636,4621,41,4,44.0
8637,1534,199,9,97.1
8638,4609,172,8,95.12
8639,2735,73,4,82.08
8640,4880,110,2,95.24
8641,3342,46,3,83.97
8642,1474,147,5,29.85
8643,4951,91,3,56.09
8644,1402,130,4,13.55
8645,4783,34,9,15.18
8646,2162,163,8,25.12
8647,1862,139,3,91.49
8648,958,126,2,56.69
8649,2402,135,3,46.08
8650,617,115,5,44.01
8651,3056,199,6,44.19
8652,4731,158,6,11.37
8653,3927,169,4,20.75
8654,1091,192,2,89.07
8655,1580,131,5,72.27
8656,4387,83,3,9.17
8657,2029,47,3,63.5
8658,1199,143,6,74.89
8659,2246,92,3,42.35
8660,1017,39,6,72.55
8661,4985,52,7,53.95
8662,1748,117,6,99.08
8663,1435,87,10,8.64
8664,2387,199,4,97.35
8665,1427,29,1,91.74
8666,2324,107,5,80.14
8667,3220,36,5,99.3
8668,3597,77,9,22.9
8669,3177,189,2,58.91
8670,3469,148,7,17.08
8671,1612,29,4,34.99
8672,3402,71,7,40.5
8673,1679,103,9,23.46
8674,1583,77,10,40.73
8675,904,151,2,93.46
8676,2847,108,2,79.63
8677,118,85,9,90.88
8678,3399,21,7,71.01
8679,557,55,9,47.96
8680,2594,66,1,91.88
8681,3093,105,3,16.84
8682,4212,139,3,61.8
8683,2966,68,4,24.66
8684,2730,57,9,16.18
8685,2280,2,8,41.85
8686,2276,125,8,93.11
8687,3372,191,9,41.21
8688,1481,120,3,41.31
8689,1361,87,6,20.69
8690,2857,80,4,32.44
8691,719,16,2,62.72
8692,3119,158,5,40.11
8693,1968,55,6,26.87
8694,4942,165,4,17.6
8695,1602,111,6,40.6
8696,3084,101,4,63.14
8697,2987,50,2,33.64
8698,4929,106,1,57.71
8699,4031,32,6,39.7
8700,3642,178,3,61.87
8701,4821,174,8,95.66
8702,1072,69,7,22.67
8703,2664,66,3,47.31
8704,4914,151,3,55.34
8705,4001,17,4,80.13
8706,3612,161,1,96.09
8707,2740,26,5,13.52
8708,3583,173,3,84.4
8709,1586,147,4,41.68
8710,2215,162,4,86.99
8711,4932,145,7,78.5
8712,3645,3,1,37.3
8713,3257,62,10,58.32
8714,992,106,7,31.22
8715,442,57,3,87.45
8716,4735,187,5,8.35
8717,2663,103,10,15.42
8718,4665,187,6,77.28
8719,259,147,9,70.61
8720,4384,126,8,82.92
8721,2105,69,9,50.48
8722,551,130,3,33.64
8723,1177,130,4,11.97
8724,3384,74,9,45.2
8725,476,76,2,27.03
8726,2261,42,1,26.73
8727,4900,154,10,82.42
8728,960,150,7,89.28
8729,3791,36,10,94.03
8730,4307,47,6,35.92
8731,311,24,9,29.34
8732,449,30,3,29.26
8733,384,73,7,27.75
8734,1395,162,4,34.98
8735,643,180,8,46.44
8736,3235,148,5,77.97
8737,2639,134,8,9.26
8738,2146,117,8,31.39
8739,4399,191,10,15.05
8740,3795,32,9,81.22
8741,1868,7,10,44.61
8742,477,29,2,21.03
8743,2986,6,4,20.16
8744,716,115,1,88.45
8745,1767,72,9,19.26
8746,95,30,3,20.78
8747,2330,159,1,98.09
8748,552,9,2,70.2
8749,4238,73,1,49.86
8750,394,147,1,34.55
8751,1276,150,8,62.69
8752,1658,117,2,31.45
8753,2499,104,7,72.51
8754,2028,79,8,33.79
8755,4086,77,4,55.17
8756,3262,174,9,89.59
8757,3247,197,4,74.85
8758,1857,115,4,26.46
8759,2565,1,7,44.38
8760,998,140,7,43.82
8761,1336,149,8,74.79
8762,1705,69,4,46.97
8763,1547,22,7,37.4
8764,1599,130,2,99.29
8765,4279,63,9,43.43
8766,212,186,5,50.37
8767,2646,51,6,42.29
8768,1942,101,1,78.86
8769,4868,97,7,18.2
8770,4760,181,7,37.6
8771,1316,191,3,39.09
8772,4040,50,9,58.79
8773,2978,176,3,79.07
8774,1861,47,6,27.16
8775,1862,114,7,84.06
8776,4669,194,4,90.58
8777,3349,23,6,94.96
8778,20,59,10,50.35
8779,1964,170,4,98.83
8780,1836,124,3,78.8
8781,2070,142,1,60.88
8782,3113,87,6,40.36
8783,2209,185,10,14.48
8784,558,18,4,42.84
8785,2784,179,9,20.12
8786,3355,131,3,80.51
8787,3051,57,6,39.26
8788,3615,32,4,59.19
8789,4263,2,7,83.24
8790,2759,62,3,80.15
8791,1049,146,4,21.48
8792,808,86,5,61.38
8793,681,151,3,11.24
8794,781,76,10,60.11
8795,2158,54,10,92.78
8796,75,133,1,51.47
8797,4358,19,1,88.8
8798,1124,107,5,56.99
8799,3086,142,1,62.02
8800,2631,132,9,53.11
8801,4727,51,5,86.89
8802,107,81,10,66.73
8803,100,66,4,70.74
8804,908,137,6,63.16
8805,2842,149,4,23.63
8806,2221,57,5,94.06
8807,2377,26,2,65.62
8808,58,68,2,94.5
8809,1718,110,4,29.67
8810,3519,6,6,47.92
8811,1120,200,5,94.5
8812,2720,199,5,57.84
8813,2458,2,1,75.1
8814,4791,3,4,5.47
8815,581,42,3,24.04
8816,230,177,8,28.34
8817,415,8,2,14.52
8818,4822,53,4,62.13
8819,3315,124,9,51.54
8820,3811,133,9,25.35
8821,3398,157,2,11.34
8822,4732,34,10,98.14
8823,113,83,7,54.38
